idx,sa1,sa2,sa3,ref1,ref2,ref3
706,787.201,319.083,1333.842,791.431,317.901,1386.433
706,786.92,318.996,1334.239,791.126,317.783,1386.724
706,786.601,318.799,1334.226,790.76,317.636,1386.737
706,786.301,318.727,1334.415,790.46,317.471,1386.746
706,785.986,318.586,1334.407,790.137,317.37,1386.645
706,785.67,318.459,1334.53,789.823,317.25,1386.741
706,785.382,318.336,1334.407,789.48,317.115,1386.463
706,785.089,318.207,1334.231,789.182,316.961,1386.337
706,784.787,318.091,1334.193,788.88,316.884,1386.151
707,,,,664.41,266.735,1172.526
707,668.294,270.73,1140.141,664.262,266.674,1172.052
707,668.154,270.69,1139.76,664.104,266.614,1171.832
